File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
211412,Scrawny Jay,Call,B,Afternoon,2013-10-10T00:00:00Z,60,85
186204,Scrawny Jay,Song,B,Evening,2010-11-30T00:00:00Z,59,90
186203,Scrawny Jay,Call,B,Morning,2011-03-30T00:00:00Z,48,78
173444,Scrawny Jay,Call,B,Afternoon,2013-03-09T00:00:00Z,70,140
172131,Scrawny Jay,Song,B,Morning,2014-03-28T00:00:00Z,59,96
163418,Scrawny Jay,Song,B,Afternoon,2011-02-11T00:00:00Z,73,156
150371,Scrawny Jay,Song,B,Morning,2011-09-15T00:00:00Z,59,162
109332,Scrawny Jay,Song,B,Morning,2005-05-00,33,82
108035,Scrawny Jay,Call,B,Evening,2012-02-08T00:00:00Z,58,89
82192,Scrawny Jay,Call,B,Morning,2004-07-16T00:00:00Z,60,159
78192,Scrawny Jay,Song,B,Morning,2011-05-17T00:00:00Z,58,159
78191,Scrawny Jay,Song,B,Morning,2011-05-17T00:00:00Z,61,97
78189,Scrawny Jay,Call,B,Morning,2011-05-17T00:00:00Z,65,155
78188,Scrawny Jay,Call,B,Morning,2011-05-17T00:00:00Z,71,138
61218,Scrawny Jay,Call,B,Morning,2010-08-18T00:00:00Z,46,80
45058,Scrawny Jay,Call,B,Morning,2009-12-26T00:00:00Z,72,155
32402,Scrawny Jay,Call,B,Evening,2000-02-21T00:00:00Z,58,174
18492,Scrawny Jay,Call,B,Evening,2008-03-13T00:00:00Z,59,82
15768,Scrawny Jay,Call,B,Morning,2007-08-05T00:00:00Z,46,90
14981,Scrawny Jay,Call,B,Morning,2004-11-19T00:00:00Z,46,85
14575,Scrawny Jay,Call,B,Morning,2007-07-22T00:00:00Z,68,85
14511,Scrawny Jay,Call,B,Morning,2007-07-09T00:00:00Z,67,81
13556,Scrawny Jay,Call,B,Morning,2007-03-29T00:00:00Z,50,60
4627,Scrawny Jay,Call,B,Morning,2005-01-18T00:00:00Z,51,181
4625,Scrawny Jay,Call,B,Morning,2005-01-18T00:00:00Z,66,85
273021,Scrawny Jay,Call,C,Morning,2013-10-16T00:00:00Z,51,82
180151,Scrawny Jay,Call,C,Morning,2014-05-19T00:00:00Z,52,70
157395,Scrawny Jay,Song,C,Morning,2012-06-22T00:00:00Z,67,80
110607,Scrawny Jay,Call,C,Morning,2012-07-24T00:00:00Z,63,79
63268,Scrawny Jay,Call,C,Morning,2009-05-31T00:00:00Z,64,162
13081,Scrawny Jay,Call,C,Morning,2007-04-29T00:00:00Z,49,86
8123,Scrawny Jay,Call,C,Afternoon,2006-07-14T00:00:00Z,56,154
4626,Scrawny Jay,Call,C,Morning,2005-01-18T00:00:00Z,59,89
2622,Scrawny Jay,Call,C,Morning,1995-02-19T00:00:00Z,66,82
315276,Scrawny Jay,Call,E,Morning,2016-04-12T00:00:00Z,47,79
378953,Vermillion Trillian,Song,A,Morning,2017-07-08T00:00:00Z,119,178
376223,Vermillion Trillian,Song,A,Morning,2017-06-16T00:00:00Z,85,76
367784,Vermillion Trillian,Song,A,Afternoon,2017-03-07T00:00:00Z,110,150
337449,Vermillion Trillian,Call,A,Morning,2013-08-16T00:00:00Z,67,75
337447,Vermillion Trillian,Call,A,Afternoon,2013-08-15T00:00:00Z,92,148
301392,Vermillion Trillian,Call,A,Afternoon,2015-11-04T00:00:00Z,57,173
180252,Vermillion Trillian,Call,A,Evening,2014-05-25T00:00:00Z,93,151
180249,Vermillion Trillian,Call,A,Evening,2014-05-25T00:00:00Z,84,149
179669,Vermillion Trillian,"Call, Song",A,Morning,2014-05-25T00:00:00Z,90,87
171698,Vermillion Trillian,Song,A,Morning,2014-03-30T00:00:00Z,51,82
167838,Vermillion Trillian,Call,A,Morning,2014-02-17T00:00:00Z,104,156
150395,Vermillion Trillian,Call,A,Morning,2013-10-12T00:00:00Z,93,153
139431,Vermillion Trillian,Song,A,Morning,2013-06-20T00:00:00Z,90,153
139430,Vermillion Trillian,"Call, Song",A,Morning,2013-06-20T00:00:00Z,52,81
137538,Vermillion Trillian,Song,A,Morning,2013-06-01T00:00:00Z,68,81
70120,Vermillion Trillian,Call,A,Morning,2010-10-17T00:00:00Z,37,173
18392,Vermillion Trillian,Song,A,Morning,2008-03-09T00:00:00Z,109,145
18391,Vermillion Trillian,Song,A,Morning,2008-03-09T00:00:00Z,88,147
397347,Vermillion Trillian,Call,B,Afternoon,2017-12-29T00:00:00Z,64,128
389354,Vermillion Trillian,Song,B,Morning,2016-04-14T00:00:00Z,101,156
373259,Vermillion Trillian,Song,B,Afternoon,2017-04-05T00:00:00Z,90,154
366477,Vermillion Trillian,Song,B,Morning,2017-04-26T00:00:00Z,71,90
353003,Vermillion Trillian,"Call, Song",B,Morning,2016-03-22T00:00:00Z,70,68
350776,Vermillion Trillian,Song,B,Morning,2017-01-09T00:00:00Z,97,148
337448,Vermillion Trillian,Call,B,Morning,2013-08-16T00:00:00Z,90,130
324405,Vermillion Trillian,Song,B,Morning,2013-04-15T00:00:00Z,66,83
309652,Vermillion Trillian,Song,B,Morning,2016-03-22T00:00:00Z,83,76
304862,Vermillion Trillian,Call,B,Morning,2016-02-27T00:00:00Z,79,81
239357,Vermillion Trillian,Song,B,Afternoon,2015-05-01T00:00:00Z,87,82
229714,Vermillion Trillian,Song,B,Morning,1999-04-22T00:00:00Z,83,156
229713,Vermillion Trillian,Song,B,Morning,2002-04-06T00:00:00Z,78,69
229712,Vermillion Trillian,Song,B,Morning,2003-04-12T00:00:00Z,90,152
217747,Vermillion Trillian,Call,B,Morning,2015-01-24T00:00:00Z,72,98
210872,Vermillion Trillian,Call,B,Morning,2014-10-10T00:00:00Z,74,86
210869,Vermillion Trillian,Call,B,Morning,2014-10-08T00:00:00Z,85,152
210868,Vermillion Trillian,Call,B,Morning,2014-10-08T00:00:00Z,48,83
192277,Vermillion Trillian,Call,B,Morning,2014-06-03T00:00:00Z,74,71
183272,Vermillion Trillian,Song,B,Morning,2014-05-14T00:00:00Z,60,111
173985,Vermillion Trillian,Song,B,Evening,2014-03-06T00:00:00Z,97,175
171662,Vermillion Trillian,Song,B,Morning,2014-03-30T00:00:00Z,87,156
170554,Vermillion Trillian,Song,B,Morning,2014-03-21T00:00:00Z,90,152
169066,Vermillion Trillian,Song,B,Morning,2014-03-05T00:00:00Z,81,87
167835,Vermillion Trillian,Call,B,Morning,2014-02-17T00:00:00Z,80,145
154307,Vermillion Trillian,Call,B,Morning,2013-11-04T00:00:00Z,82,153
150394,Vermillion Trillian,Call,B,Morning,2013-10-12T00:00:00Z,95,158
145784,Vermillion Trillian,Call,B,Morning,2013-07-26T00:00:00Z,89,151
141672,Vermillion Trillian,Song,B,Night,2013-06-27T00:00:00Z,51,87
134674,Vermillion Trillian,Song,B,Afternoon,2013-05-21T00:00:00Z,82,144
101242,Vermillion Trillian,Song,B,Morning,2012-05-15T00:00:00Z,61,163
97369,Vermillion Trillian,Song,B,Morning,2012-03-25T00:00:00Z,72,79
97355,Vermillion Trillian,Song,B,Morning,2012-03-25T00:00:00Z,54,164
79976,Vermillion Trillian,Song,B,Morning,2011-06-05T00:00:00Z,68,82
71559,Vermillion Trillian,Call,B,Morning,2011-02-09T00:00:00Z,89,146
58481,Vermillion Trillian,Song,B,Morning,2010-07-21T00:00:00Z,81,78
52426,Vermillion Trillian,Song,B,Morning,2008-03-23T00:00:00Z,83,148
389355,Vermillion Trillian,Song,C,Morning,2016-04-14T00:00:00Z,64,77
364447,Vermillion Trillian,"Call, Song",C,Morning,2017-04-14T00:00:00Z,90,174
364446,Vermillion Trillian,"Call, Song",C,Morning,2017-04-14T00:00:00Z,97,151
327481,Vermillion Trillian,Song,C,Evening,2016-07-14T00:00:00Z,95,158
325739,Vermillion Trillian,Song,C,Morning,2016-07-04T00:00:00Z,91,160
306353,Vermillion Trillian,Song,C,Morning,2016-02-28T00:00:00Z,77,95
287361,Vermillion Trillian,Call,C,Afternoon,2015-10-22T00:00:00Z,103,152
287358,Vermillion Trillian,Call,C,Afternoon,2015-10-22T00:00:00Z,87,149
283267,Vermillion Trillian,Call,C,Morning,2015-08-14T00:00:00Z,96,163
283266,Vermillion Trillian,Call,C,Morning,2015-08-14T00:00:00Z,96,152
283265,Vermillion Trillian,Call,C,Morning,2015-08-14T00:00:00Z,92,160
184520,Vermillion Trillian,Song,C,Evening,2014-06-30T00:00:00Z,61,92
144364,Vermillion Trillian,Song,C,Afternoon,2011-05-15T00:00:00Z,95,156
141673,Vermillion Trillian,Call,C,Afternoon,2009-01-02T00:00:00Z,75,64
100032,Vermillion Trillian,Call,C,Morning,2012-04-30T00:00:00Z,101,122
89162,Vermillion Trillian,Call,C,Morning,2011-10-05T00:00:00Z,75,88
52427,Vermillion Trillian,Call,C,Morning,2009-04-19T00:00:00Z,88,151
42461,Vermillion Trillian,Call,C,Morning,2009-06-04T00:00:00Z,90,153
305167,Vermillion Trillian,Call,D,Afternoon,2016-02-28T00:00:00Z,56,87
305166,Vermillion Trillian,Call,D,Afternoon,2016-02-28T00:00:00Z,86,144
236287,Vermillion Trillian,Song,D,Evening,2015-04-12T00:00:00Z,72,58
236286,Vermillion Trillian,Song,D,Evening,2015-04-12T00:00:00Z,40,103
153963,Vermillion Trillian,Call,D,Afternoon,2013-11-05T00:00:00Z,148,158
